"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1= standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Abs(sumDiff)"
42445.0023101852,362106,1.1,2,437,.00115,342
42445.0023229167,362117,1.2,2,438,1.188889E-03,530
42445.0023368056,362129,1.3,2,439,1.227778E-03,312
42445.0023518519,362142,1.3,2,440,1.227778E-03,313
42445.0023668982,362155,1.2,2,441,1.188889E-03,377
42445.002380787,362167,1.2,2,442,1.188889E-03,310
42445.0023946759,362179,1.2,2,443,1.188889E-03,388
42445.0024085648,362191,1.5,2,444,1.305556E-03,312
42445.0024259259,362206,1.3,2,445,1.227778E-03,206
42445.0024409722,362219,22.3,1,445,8.672222E-03,682
42445.0026990741,362442,1.3,2,446,1.227778E-03,265
42445.0027141204,362455,1.9,2,447,1.461111E-03,432
42445.0027361111,362474,.9,2,448,1.072222E-03,210
42445.0027465278,362483,1,2,449,1.111111E-03,262
42445.0027581019,362493,1.2,2,450,1.188889E-03,366
42445.0027719907,362505,1.1,2,451,.00115,317
42445.0027847222,362516,1,2,452,1.111111E-03,410
42445.0027962963,362526,1.1,2,453,.00115,396
42445.0028090278,362537,1.1,2,454,.00115,371
42445.0028217593,362548,1.5,2,455,1.305556E-03,452
42445.0028391204,362563,1.1,2,456,.00115,288
42445.0028518519,362574,1.3,2,457,1.227778E-03,298
42445.0028668981,362587,1.4,2,458,1.266667E-03,326
42445.0028831019,362601,27.6,1,458,1.073333E-02,629
42445.0032025463,362877,2.4,2,459,1.655556E-03,457
42445.0032303241,362901,1.2,2,460,1.188889E-03,437
42445.003244213,362913,1.1,2,461,.00115,413
42445.0032569444,362924,1.2,2,462,1.188889E-03,298
42445.0032708333,362936,1.2,2,463,1.188889E-03,339
42445.0032847222,362948,1.5,2,464,1.305556E-03,253
42445.0033020833,362963,1.4,2,465,1.266667E-03,183
42445.003318287,362977,5.2,2,466,2.744444E-03,143
42445.0033784722,363029,2,2,467,.0015,168
42445.0034016204,363049,26,1,467,1.011111E-02,279
42445.0037025463,363309,1.5,2,468,1.305556E-03,143
42445.0037199074,363324,1.6,2,469,1.344444E-03,169
42445.0037384259,363340,1.3,2,470,1.227778E-03,343
42445.0037534722,363353,1.2,2,471,1.188889E-03,379
42445.0037673611,363365,1.1,2,472,.00115,441
42445.0037800926,363376,1,2,473,1.111111E-03,485
42445.0037916667,363386,1.1,2,474,.00115,346
42445.0038043981,363397,1.1,2,475,.00115,425
42445.0038171296,363408,1.1,2,476,.00115,472
42445.0038298611,363419,1.1,2,477,.00115,322
42445.0038425926,363430,1.1,2,478,.00115,481
42445.0038553241,363441,1.3,2,479,1.227778E-03,507
42445.0038703704,363454,1.3,2,480,1.227778E-03,426
42445.0038854167,363467,1.1,2,481,.00115,279
42445.0038981481,363478,1.5,2,482,1.305556E-03,203
42445.0039155093,363493,5.5,2,483,2.861111E-03,296
42445.0039791667,363548,1.3,2,484,1.227778E-03,180
42445.003994213,363561,1.5,2,485,1.305556E-03,257
42445.0040115741,363576,1.9,2,486,1.461111E-03,254
42445.0040335648,363595,3.5,2,487,2.083333E-03,597
42445.0040740741,363630,.9,2,488,1.072222E-03,151
42445.0040844907,363639,90.4,1,488,3.515556E-02,1103
42445.005130787,364543,1.2,2,489,1.188889E-03,315
42445.0051446759,364555,40.1,1,489,1.559444E-02,875
42445.0056087963,364956,2,2,490,.0015,149
42445.0056319444,364976,1.2,2,491,1.188889E-03,267
42445.0056458333,364988,1.7,2,492,1.383333E-03,323
42445.0056655093,365005,694.1,1,492,.2699278,6880
42445.0136990741,371946,.7,2,493,9.944445E-04,156
42445.0137071759,371953,1,2,494,1.111111E-03,270
42445.01371875,371963,1.4,2,495,1.266667E-03,127
42445.0137349537,371977,1.2,2,496,1.188889E-03,80
42445.0137488426,371989,1.5,2,497,1.305556E-03,193
42445.0137662037,372004,1.2,2,498,1.188889E-03,259
42445.0137800926,372016,1.3,2,499,1.227778E-03,534
42445.0137951389,372029,1.2,2,500,1.188889E-03,294
42445.0138090278,372041,1.2,2,501,1.188889E-03,411
42445.0138229167,372053,2.5,2,502,1.694444E-03,401
42445.0138518519,372078,3.6,2,503,2.122222E-03,284
42445.0138935185,372114,38.7,1,503,.01505,1878
42445.0143414352,372501,4.6,2,504,2.511111E-03,408
42445.0143946759,372547,7.9,1,504,3.072222E-03,451
42445.0144861111,372626,1.9,2,505,1.461111E-03,299
42445.0145081019,372645,2.5,2,506,1.694444E-03,237
42445.014537037,372670,2,2,507,.0015,393
42445.0145601852,372690,2.6,2,508,1.733333E-03,416
42445.0145902778,372716,2.2,2,509,1.577778E-03,265
42445.0146157407,372738,1.8,2,510,1.422222E-03,393
42445.0146365741,372756,1.2,2,511,1.188889E-03,276
42445.014650463,372768,1.4,2,512,1.266667E-03,250
42445.0146666667,372782,1.1,2,513,.00115,323
42445.0146793981,372793,1.3,2,514,1.227778E-03,189
42445.0146944445,372806,1.8,1,514,.0007,231
42445.0147152778,372824,13.9,0,514,4.826389E-03,121
42445.0148761574,372963,2.2,1,514,8.555556E-04,153
42445.0149016204,372985,1.5,2,515,1.305556E-03,182
42445.0149189815,373000,3,2,516,1.888889E-03,449
42445.0149537037,373030,44.1,1,516,.01715,2290
42445.0154641204,373471,.8,2,517,1.033333E-03,43
42445.0154733796,373479,.7,2,518,9.944445E-04,121
42445.0154814815,373486,1.4,1,518,5.444444E-04,199
42445.0154976852,373500,164.9,0,518,5.725694E-02,1680
42445.01740625,375149,2,1,518,7.777778E-04,531
42445.0174293981,375169,4.2,2,519,2.355556E-03,969
42445.0174780093,375211,1.2,2,520,1.188889E-03,285
42445.0174918982,375223,1.4,2,521,1.266667E-03,202
42445.0175081019,375237,3.2,2,522,1.966667E-03,441
42445.0175451389,375269,11.8,1,522,4.588889E-03,501
42445.017681713,375387,1.1,2,523,.00115,215
42445.0176944444,375398,7.9,1,523,3.072222E-03,272
42445.0177858796,375477,1.3,2,524,1.227778E-03,131
42445.0178009259,375490,1,2,525,1.111111E-03,261
42445.0178125,375500,1.7,2,526,1.383333E-03,230
42445.0178321759,375517,1.8,2,527,1.422222E-03,80
42445.0178530093,375535,1.1,2,528,.00115,211
42445.0178657407,375546,.8,2,529,1.033333E-03,104
42445.017875,375554,.8,2,530,1.033333E-03,245
42445.0178842593,375562,7.4,1,530,2.877778E-03,277
42445.0179699074,375636,3.9,2,531,2.238889E-03,672
42445.0180150463,375675,.8,2,532,1.033333E-03,267
42445.0180243056,375683,4.2,2,533,2.355556E-03,717
42445.0180729167,375725,7.6,1,533,2.955555E-03,1644
42445.0181608796,375801,1.4,2,534,1.266667E-03,227
42445.0181770833,375815,1,2,535,1.111111E-03,333
42445.0181886574,375825,1.5,2,536,1.305556E-03,222
42445.0182060185,375840,1.9,2,537,1.461111E-03,204
42445.0182280093,375859,1.4,2,538,1.266667E-03,137
42445.018244213,375873,1.3,2,539,1.227778E-03,307
42445.0182592593,375886,1.4,2,540,1.266667E-03,186
42445.018275463,375900,4.8,2,541,2.588889E-03,468
42445.0183310185,375948,66.1,1,541,2.570556E-02,1438
42445.0190960648,376609,1.3,2,542,1.227778E-03,129
42445.0191111111,376622,2.3,2,543,1.616667E-03,393
42445.0191377315,376645,1,2,544,1.111111E-03,222
42445.0191493056,376655,1.4,2,545,1.266667E-03,348
42445.0191655093,376669,1.2,2,546,1.188889E-03,399
42445.0191793982,376681,1.2,2,547,1.188889E-03,332
42445.019193287,376693,1.2,2,548,1.188889E-03,388
42445.0192071759,376705,2.7,2,549,1.772222E-03,437
42445.0192384259,376732,5.4,2,550,2.822222E-03,537
42445.0193009259,376786,4.7,2,551,.00255,671
42445.0193553241,376833,7,1,551,2.722222E-03,622
42445.0194363426,376903,2.4,2,552,1.655556E-03,283
42445.0194641204,376927,3.4,2,553,2.044444E-03,321
42445.0195034722,376961,2.5,2,554,1.694444E-03,372
42445.0195324074,376986,4.8,2,555,2.588889E-03,1003
42445.019587963,377034,11.3,1,555,4.394445E-03,794
42445.01971875,377147,.9,2,556,1.072222E-03,115
42445.0197291667,377156,1.3,2,557,1.227778E-03,158
42445.019744213,377169,61.8,1,557,2.403333E-02,1907
42445.0204594907,377787,18.4,0,557,6.388889E-03,147
42445.0206724537,377971,38,1,557,1.477778E-02,686
42445.0211122685,378351,4.6,2,558,2.511111E-03,234
42445.0211655093,378397,9.8,1,558,3.811111E-03,745
42445.0212789352,378495,1.8,2,559,1.422222E-03,244
42445.0212997685,378513,5.1,2,560,2.705555E-03,806
42445.0213587963,378564,2.2,2,561,1.577778E-03,78
42445.0213842593,378586,14.9,1,561,5.794444E-03,515
42445.021556713,378735,1.4,2,562,1.266667E-03,187
42445.0215729167,378749,5.5,2,563,2.861111E-03,294
42445.0216365741,378804,3.7,2,564,2.161111E-03,496
42445.0216793982,378841,6.5,1,564,2.527778E-03,244
42445.0217546296,378906,2.7,2,565,1.772222E-03,355
42445.0217858796,378933,.9,2,566,1.072222E-03,175
42445.0217962963,378942,5.1,2,567,2.705555E-03,270
42445.0218553241,378993,1.9,2,568,1.461111E-03,291
42445.0218773148,379012,1.9,2,569,1.461111E-03,406
42445.0218993056,379031,5.9,2,570,3.016667E-03,817
42445.0219675926,379090,5,2,571,2.666667E-03,600
42445.022025463,379140,8.5,1,571,3.305556E-03,1038
42445.0221238426,379225,4.8,2,572,2.588889E-03,534
42445.0221793981,379273,1.5,2,573,1.305556E-03,301
42445.0221967593,379288,1.2,2,574,1.188889E-03,424
42445.0222106482,379300,1.3,2,575,1.227778E-03,257
42445.0222256944,379313,1.3,2,576,1.227778E-03,190
42445.0222407407,379326,1.4,2,577,1.266667E-03,289
42445.0222569444,379340,1.3,2,578,1.227778E-03,304
42445.0222719907,379353,1.2,2,579,1.188889E-03,264
42445.0222858796,379365,1.4,2,580,1.266667E-03,179
42445.0223020833,379379,1.2,2,581,1.188889E-03,176
42445.0223159722,379391,3.8,2,582,.0022,227
42445.0223599537,379429,3.9,2,583,2.238889E-03,453
42445.0224050926,379468,91.7,1,583,3.566111E-02,1094
42445.0234664352,380385,4.7,2,584,.00255,141
42445.0235208333,380432,5.1,2,585,2.705555E-03,392
42445.0235798611,380483,1442.1,1,585,.5608166,15070
42445.0402708333,394904,2.1,2,586,1.538889E-03,153
42445.0402951389,394925,43,1,586,1.672222E-02,942
42445.0407928241,395355,1.1,2,587,.00115,174
42445.0408055556,395366,4.1,2,588,2.316667E-03,394
42445.0408530093,395407,3,2,589,1.888889E-03,286
42445.0408877315,395437,73.9,1,589,2.873889E-02,1912
42445.0417430556,396176,1.2,2,590,1.188889E-03,293
42445.0417569444,396188,3.8,2,591,.0022,358
42445.0418009259,396226,448.4,1,591,.1743778,5432
42445.0469907407,400710,3.2,2,592,1.966667E-03,476
42445.0470277778,400742,2,2,593,.0015,235
42445.0470509259,400762,52.2,1,593,.0203,851
42445.0476550926,401284,1.1,2,594,.00115,268
42445.0476678241,401295,2.3,2,595,1.616667E-03,279
42445.0476944444,401318,1.2,2,596,1.188889E-03,246
42445.0477083333,401330,1.2,2,597,1.188889E-03,421
42445.0477222222,401342,1.2,2,598,1.188889E-03,270
42445.0477361111,401354,1.3,2,599,1.227778E-03,368
42445.0477511574,401367,1.2,2,600,1.188889E-03,307
42445.0477650463,401379,1.1,2,601,.00115,260
42445.0477777778,401390,1.2,2,602,1.188889E-03,434
42445.0477916667,401402,1.3,2,603,1.227778E-03,257
42445.047806713,401415,21.6,1,603,.0084,808
42445.048056713,401631,3.9,2,604,2.238889E-03,467
42445.0481018519,401670,13.3,1,604,5.172222E-03,850
42445.048255787,401803,3,2,605,1.888889E-03,562
42445.0482905093,401833,3.3,2,606,2.005555E-03,610
42445.0483287037,401866,1.1,2,607,.00115,453
42445.0483414352,401877,1,2,608,1.111111E-03,300
42445.0483530093,401887,1,2,609,1.111111E-03,360
42445.0483645833,401897,1,2,610,1.111111E-03,486
42445.0483761574,401907,1,2,611,1.111111E-03,365
42445.0483877315,401917,1.1,2,612,.00115,359
42445.048400463,401928,1,2,613,1.111111E-03,203
42445.048412037,401938,1.2,2,614,1.188889E-03,406
42445.0484259259,401950,1.1,2,615,.00115,273
42445.0484386574,401961,1.2,2,616,1.188889E-03,240
42445.0484525463,401973,1.1,2,617,.00115,223
42445.0484652778,401984,3.5,2,618,2.083333E-03,549
42445.048505787,402019,216.4,1,618,8.415555E-02,3381
42445.0510104167,404183,3.1,2,619,1.927778E-03,205
42445.0510462963,404214,1.1,2,620,.00115,118
42445.0510590278,404225,1.9,2,621,1.461111E-03,266
42445.0510810185,404244,1.2,2,622,1.188889E-03,215
42445.0510949074,404256,1.3,2,623,1.227778E-03,487
42445.0511099537,404269,1.2,2,624,1.188889E-03,416
42445.0511238426,404281,1.2,2,625,1.188889E-03,364
42445.0511377315,404293,1.1,2,626,.00115,363
42445.051150463,404304,1.1,2,627,.00115,323
42445.0511631944,404315,1.3,2,628,1.227778E-03,368
42445.0511782407,404328,1.4,2,629,1.266667E-03,238
42445.0511944444,404342,34.4,1,629,1.337778E-02,568
42445.0515925926,404686,5.6,2,630,.0029,487
42445.0516574074,404742,1.4,2,631,1.266667E-03,213
42445.0516736111,404756,1.3,2,632,1.227778E-03,235
42445.0516886574,404769,1.3,2,633,1.227778E-03,316
42445.0517037037,404782,1.2,2,634,1.188889E-03,251
42445.0517175926,404794,1.3,2,635,1.227778E-03,257
42445.0517326389,404807,1.3,2,636,1.227778E-03,198
42445.0517476852,404820,1.5,2,637,1.305556E-03,266
42445.0517650463,404835,1.5,2,638,1.305556E-03,159
42445.0517824074,404850,3.2,2,639,1.966667E-03,366
42445.0518194444,404882,.9,2,640,1.072222E-03,87
42445.0518298611,404891,1.2,2,641,1.188889E-03,122
42445.05184375,404903,1676.5,1,641,.6519722,20005
42445.0712476852,421668,5,2,642,2.666667E-03,570
42445.0713055556,421718,1.4,2,643,1.266667E-03,255
42445.0713217593,421732,1.3,2,644,1.227778E-03,366
42445.0713368056,421745,1.3,2,645,1.227778E-03,244
42445.0713518519,421758,1.3,2,646,1.227778E-03,320
42445.0713668981,421771,1.2,2,647,1.188889E-03,321
42445.071380787,421783,1.2,2,648,1.188889E-03,369
42445.0713946759,421795,1.2,2,649,1.188889E-03,248
42445.0714085648,421807,8.4,1,649,3.266667E-03,556
42445.071505787,421891,1.9,2,650,1.461111E-03,223
42445.0715277778,421910,4.5,2,651,2.472222E-03,216
42445.0715798611,421955,2.8,2,652,1.811111E-03,271
42445.0716122685,421983,3.5,2,653,2.083333E-03,303
42445.0716527778,422018,5.9,2,654,3.016667E-03,379
42445.0717210648,422077,69.6,1,654,2.706666E-02,967
42445.0725266204,422773,1,2,655,1.111111E-03,116
42445.0725381944,422783,.7,2,656,9.944445E-04,387
42445.0725462963,422790,.8,2,657,1.033333E-03,93
42445.0725555556,422798,1,2,658,1.111111E-03,248
42445.0725671296,422808,1.6,2,659,1.344444E-03,287
42445.0725856482,422824,.8,2,660,1.033333E-03,128
42445.0725949074,422832,2.3,2,661,1.616667E-03,423
42445.0726215278,422855,10.6,1,661,4.122222E-03,772
42445.072744213,422961,2.6,2,662,1.733333E-03,454
42445.0727743056,422987,1.2,2,663,1.188889E-03,175
42445.0727881944,422999,1.2,2,664,1.188889E-03,301
42445.0728020833,423011,1.1,2,665,.00115,278
42445.0728148148,423022,1.2,2,666,1.188889E-03,269
42445.0728287037,423034,1.2,2,667,1.188889E-03,250
42445.0728425926,423046,1.3,2,668,1.227778E-03,178
42445.0728576389,423059,1.4,2,669,1.266667E-03,142
42445.0728738426,423073,4.2,2,670,2.355556E-03,504
42445.0729224537,423115,2.1,2,671,1.538889E-03,330
42445.0729467593,423136,1.3,2,672,1.227778E-03,360
42445.0729618056,423149,1.2,2,673,1.188889E-03,383
42445.0729756944,423161,1.2,2,674,1.188889E-03,321
42445.0729895833,423173,1.1,2,675,.00115,255
42445.0730023148,423184,1.3,2,676,1.227778E-03,455
42445.0730173611,423197,3.8,2,677,.0022,351
42445.0730613426,423235,1.6,2,678,1.344444E-03,449
42445.0730798611,423251,2.2,2,679,1.577778E-03,409
42445.0731053241,423273,1.7,2,680,1.383333E-03,307
42445.073125,423290,1.6,2,681,1.344444E-03,250
42445.0731435185,423306,1.9,2,682,1.461111E-03,421
42445.0731655093,423325,2,2,683,.0015,328
42445.0731886574,423345,1.8,2,684,1.422222E-03,273
42445.0732094907,423363,1.9,2,685,1.461111E-03,320
42445.0732314815,423382,2.3,2,686,1.616667E-03,518
42445.0732581019,423405,4.3,2,687,2.394445E-03,425
42445.0733078704,423448,18.8,1,687,7.311111E-03,989
42445.073525463,423636,2.7,2,688,1.772222E-03,356
42445.073556713,423663,2.2,2,689,1.577778E-03,332
42445.0735821759,423685,2.1,2,690,1.538889E-03,270
42445.0736064815,423706,11.1,1,690,4.316667E-03,207
42445.0737349537,423817,3.8,2,691,.0022,623
42445.0737789352,423855,2.6,2,692,1.733333E-03,142
42445.0738090278,423881,.9,2,693,1.072222E-03,156
42445.0738194444,423890,2.3,2,694,1.616667E-03,109
42445.0738460648,423913,1,2,695,1.111111E-03,182
42445.0738576389,423923,7.2,1,695,.0028,315
42445.0739409722,423995,1.7,2,696,1.383333E-03,97
42445.0739606482,424012,1.3,2,697,1.227778E-03,230
42445.0739756944,424025,.8,2,698,1.033333E-03,77
42445.0739849537,424033,1,2,699,1.111111E-03,305
42445.0739965278,424043,2.4,2,700,1.655556E-03,151
42445.0740243056,424067,9.1,1,700,3.538889E-03,454
42445.0741296296,424158,2.2,2,701,1.577778E-03,466
42445.0741550926,424180,1.3,2,702,1.227778E-03,249
42445.0741701389,424193,1.3,2,703,1.227778E-03,292
42445.0741851852,424206,1.1,2,704,.00115,249
42445.0741979167,424217,1.2,2,705,1.188889E-03,385
42445.0742118056,424229,1.1,2,706,.00115,402
42445.074224537,424240,1.2,2,707,1.188889E-03,302
42445.0742384259,424252,1.2,2,708,1.188889E-03,389
42445.0742523148,424264,1.1,2,709,.00115,225
42445.0742650463,424275,1.2,2,710,1.188889E-03,235
42445.0742789352,424287,1.2,2,711,1.188889E-03,240
42445.0742928241,424299,5.2,2,712,2.744444E-03,576
42445.0743530093,424351,1.4,2,713,1.266667E-03,110
42445.074369213,424365,35.8,1,713,1.392222E-02,486
42445.0747835648,424723,3.2,2,714,1.966667E-03,361
42445.0748206019,424755,1.3,2,715,1.227778E-03,257
42445.0748356481,424768,1.2,2,716,1.188889E-03,342
42445.074849537,424780,1.2,2,717,1.188889E-03,250
42445.0748634259,424792,1.9,2,718,1.461111E-03,477
42445.0748854167,424811,1,2,719,1.111111E-03,272
42445.0748969907,424821,4.7,2,720,.00255,590
42445.0749513889,424868,1.2,2,721,1.188889E-03,358
42445.0749652778,424880,1.2,2,722,1.188889E-03,316
42445.0749791667,424892,1.2,2,723,1.188889E-03,335
42445.0749930556,424904,1.1,2,724,.00115,213
42445.075005787,424915,1.2,2,725,1.188889E-03,442
42445.0750196759,424927,1.1,2,726,.00115,396
42445.0750324074,424938,1.3,2,727,1.227778E-03,361
42445.0750474537,424951,1.2,2,728,1.188889E-03,226
42445.0750613426,424963,1.3,2,729,1.227778E-03,215
42445.0750763889,424976,1.2,2,730,1.188889E-03,245
42445.0750902778,424988,1.2,2,731,1.188889E-03,504
42445.0751041667,425000,1.5,2,732,1.305556E-03,393
42445.0751215278,425015,1.4,2,733,1.266667E-03,303
42445.0751377315,425029,1.3,2,734,1.227778E-03,361
42445.0751527778,425042,1.2,2,735,1.188889E-03,221
42445.0751666667,425054,1.3,2,736,1.227778E-03,234
42445.075181713,425067,1.2,2,737,1.188889E-03,366
42445.0751956019,425079,1.1,2,738,.00115,432
42445.0752083333,425090,.9,2,739,1.072222E-03,512
42445.07521875,425099,1.2,2,740,1.188889E-03,560
42445.0752326389,425111,1.1,2,741,.00115,440
42445.0752453704,425122,1,2,742,1.111111E-03,394
42445.0752569444,425132,1.2,2,743,1.188889E-03,451
42445.0752708333,425144,1.2,2,744,1.188889E-03,463
42445.0752847222,425156,1.2,2,745,1.188889E-03,407
42445.0752986111,425168,1.2,2,746,1.188889E-03,443
42445.0753125,425180,1.2,2,747,1.188889E-03,357
42445.0753263889,425192,1.2,2,748,1.188889E-03,378
42445.0753402778,425204,1.1,2,749,.00115,253
42445.0753530093,425215,1.1,2,750,.00115,331
42445.0753657407,425226,1.2,2,751,1.188889E-03,451
42445.0753796296,425238,1.2,2,752,1.188889E-03,413
42445.0753935185,425250,1.1,2,753,.00115,371
42445.07540625,425261,1.2,2,754,1.188889E-03,395
42445.0754201389,425273,1.2,2,755,1.188889E-03,394
42445.0754340278,425285,1.2,2,756,1.188889E-03,371
42445.0754479167,425297,1.1,2,757,.00115,259
42445.0754606482,425308,1.4,2,758,1.266667E-03,503
42445.0754768519,425322,.9,2,759,1.072222E-03,365
42445.0754872685,425331,1.1,2,760,.00115,250
42445.0755,425342,1.1,2,761,.00115,282
42445.0755127315,425353,1.3,2,762,1.227778E-03,470
42445.0755277778,425366,1.2,2,763,1.188889E-03,331
42445.0755416667,425378,1.2,2,764,1.188889E-03,281
42445.0755555556,425390,1.3,2,765,1.227778E-03,319
42445.0755706019,425403,1.2,2,766,1.188889E-03,278
42445.0755844907,425415,1.4,2,767,1.266667E-03,417
42445.0756006944,425429,1.3,2,768,1.227778E-03,252
42445.0756157407,425442,1.4,2,769,1.266667E-03,242
42445.0756319444,425456,1.3,2,770,1.227778E-03,348
42445.0756469907,425469,1.3,2,771,1.227778E-03,408
42445.075662037,425482,1.2,2,772,1.188889E-03,309
42445.0756759259,425494,1.3,2,773,1.227778E-03,391
42445.0756909722,425507,1.5,2,774,1.305556E-03,387
42445.0757083333,425522,1.3,2,775,1.227778E-03,419
42445.0757233796,425535,1.5,2,776,1.305556E-03,302
42445.0757407407,425550,1.4,2,777,1.266667E-03,248
42445.0757569444,425564,1.3,2,778,1.227778E-03,237
42445.0757719907,425577,1.4,2,779,1.266667E-03,215
42445.0757881944,425591,1.7,2,780,1.383333E-03,262
42445.0758078704,425608,1.4,2,781,1.266667E-03,203
42445.0758240741,425622,1.4,2,782,1.266667E-03,487
42445.0758402778,425636,7.8,1,782,3.033333E-03,398
42445.0759305556,425714,1.2,2,783,1.188889E-03,458
42445.0759444444,425726,1,2,784,1.111111E-03,250
42445.0759560185,425736,1.3,2,785,1.227778E-03,441
42445.0759710648,425749,1.1,2,786,.00115,255
42445.0759837963,425760,1.3,2,787,1.227778E-03,426
42445.0759988426,425773,1.3,2,788,1.227778E-03,377
42445.0760138889,425786,1.5,2,789,1.305556E-03,240
